algorithm,alpha_ols,alpha_ols_ci95,alpha_theil_sen,bootstrap_ci95,bootstrap_resamples,bootstrap_seed,censored_target_sizes,claim_status,comparison,distribution_ns,excluded_sizes,failure_count,family,fit_independent_range,fit_target_size_range,geometric_mean_ratio,independent_variable,independent_variable_definition,invalid_count,median_ratio,median_ratio_by_target_size,observed_count,paired_count,planned_count,r_squared,ratio_distribution,record_type,residuals_log_time,sample_count,size_level_count,size_levels,stable_crossover_target_size,success_count,timeout_count,unsupported_count
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,0.016167305401612098,"[0.007945625073077299,0.02723130668515586]",0.017378788942285235,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,supported-holes,"[70.0,538.0]","[18,135]",,M,M = compressed network node count + compressed network arc count,,,,,,,0.6551618981152068,,fit,"[0.005994013116524144,-0.008101222524150131,0.008333359050400446,-0.006710536031800274,-0.00933335925747869,0.00981774564651161]",,6,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,target_size,predeclared target size,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,N,foreground_cells_n,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,B,boundary_size_b,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,supported-holes,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
compact-mrd,0.4645697548896507,"[0.4538481355753986,0.4771967767105263]",0.4101783914398983,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.8499267244653883,,fit,"[0.15002627867485785,-0.003285324428155434,-0.10721331464354833,-0.1710416494929774,-0.06877104681186452,0.2002850567016914]",,6,,,,,
compact-mrd,0.2497715811719587,"[0.24403409499639225,0.2565808795682329]",0.2181960700753563,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[881.0,38087.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.8617655231208444,,fit,"[0.1446253627072096,0.0013615082266724698,-0.09987893645272194,-0.16616935283888523,-0.07010341301287681,0.19016483137060192]",,6,,,,,
compact-mrd,0.49970139349164927,"[0.48822383600685737,0.5133245781755489]",0.4364881620778913,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[84.0,552.0]","[18,135]",,B,boundary_size_b,,,,,,,0.8618472287769581,,fit,"[0.14457854842420303,0.0014028047015663958,-0.09982335455084979,-0.16613812069862988,-0.0701167787941337,0.19009690091784037]",,6,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
compact-mrd,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
explicit-hopcroft-karp,0.4624411999176514,"[0.45061497145162693,0.4747122274932354]",0.4013075250230311,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.8411514537225415,,fit,"[0.15312034352296067,0.0013169771262688812,-0.1164421312698849,-0.1722626612526632,-0.07228630487535526,0.20655377674867026]",,6,,,,,
explicit-hopcroft-karp,0.24868664365198395,"[0.24227150550996887,0.25517984275428895]",0.213477176465361,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[881.0,38087.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.8532760019567311,,fit,"[0.14785407731562117,0.0060099727029871985,-0.10911673247946752,-0.16743349165259502,-0.07367968906306288,0.1963658631765064]",,6,,,,,
explicit-hopcroft-karp,0.497531646783431,"[0.48469669010322647,0.5105217626951342]",0.42704829820611484,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[84.0,552.0]","[18,135]",,B,boundary_size_b,,,,,,,0.8533597006639865,,fit,"[0.14780821986838433,0.00605155236574717,-0.10906122307544663,-0.1674025377640973,-0.0736934570395924,0.19629744564500484]",,6,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-hopcroft-karp,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,0.469987235946272,"[0.45599179870161266,0.48110834140257697]",0.41938833691806965,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[18.0,135.0]","[18,135]",,target_size,predeclared target size,,,,,,,0.862429154121253,,fit,"[0.1453148741582453,-0.0010724374358517252,-0.11002232879024731,-0.16290312089487813,-0.06199213579463958,0.19067514875738922]",,6,,,,,
explicit-c0-flow,0.2526061528521714,"[0.24507020547983444,0.2586300388202352]",0.2230953381764643,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[881.0,38087.0]","[18,135]",,N,foreground_cells_n,,,,,,,0.8739017322665023,,fit,"[0.13970664465506744,0.0035399994117746303,-0.1026347613216565,-0.1579466869901296,-0.06325189003894494,0.18058669428390672]",,6,,,,,
explicit-c0-flow,0.5053712725861678,"[0.49029463069481444,0.5174233925928178]",0.4462888543096117,,10000,20260804,[],empirical-over-measured-range,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12}]",,polyomino,"[84.0,552.0]","[18,135]",,B,boundary_size_b,,,,,,,0.8739809223629493,,fit,"[0.1396583198911152,0.003581163411517707,-0.10257876818002742,-0.15791491510538336,-0.06326480937857681,0.18051900936136178]",,6,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
explicit-c0-flow,,,,,10000,20260804,[],insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,target_size,predeclared target size,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,N,foreground_cells_n,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,B,boundary_size_b,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,q,q,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,K,explicit_conflict_edge_count_k,,,,,,,,,fit,[],,0,,,,,
exact-cover-oracle,,,,,10000,20260804,"[{""error"":0,""target_size"":8,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":12,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":18,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":27,""timeout"":0,""unsupported"":31},{""error"":0,""target_size"":40,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":60,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":90,""timeout"":0,""unsupported"":15},{""error"":0,""target_size"":135,""timeout"":0,""unsupported"":15}]",insufficient-size-levels-requires-6,,,"[{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":8},{""reasons"":[""below-predeclared-fit-minimum""],""target_size"":12},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":18},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":27},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":40},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":60},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":90},{""reasons"":[""missing-size-measure-or-valid-time""],""target_size"":135}]",,polyomino,"[null,null]",,,M,M = compressed network node count + compressed network arc count,,,,,,,,,fit,[],,0,,,,,
